"VendorID","passenger_count","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","total_amount","pickup_hour","speed","temp","hum","vis","fog","rain","gasprice"
NA,1,-73.98206,40.76773,-73.9862,40.76306,6.35,19,9.375,7.8,66,16,0,0,1.297
NA,1,-73.98567,40.74385,-73.98177,40.75779,11.16,9,6.428571,8.3,86,8,0,1,1.264
NA,3,-73.9991,40.72002,-73.99313,40.74624,14.8,0,7.572305,5.6,51,16,0,0,1.284
NA,6,-73.97944,40.78168,-73.97485,40.79349,8.76,18,13.93985,21.7,93,3,0,1,1.133
NA,1,-74.00226,40.74533,-73.96338,40.76461,20.16,8,9.29296,22.8,44,14,0,0,1.167
NA,1,-73.95258,40.77232,-73.97179,40.78209,8.15,7,17.33333,22.8,71,14,0,0,1.155
NA,1,-73.98882,40.72757,-74.00692,40.73082,11.15,3,9.183673,5,55,16,0,0,1.284
NA,1,-73.96812,40.75971,-73.93873,40.79232,11.3,6,20.39062,9.4,61,16,0,0,1.284
NA,1,-73.97842,40.76567,-73.95852,40.7706,9.8,18,13.21622,7.2,60,16,0,0,1.297
NA,1,-73.8261,40.69495,-73.8261,40.69495,9.8,19,6.657938,10.6,41,16,0,0,1.297
NA,1,-73.96189,40.76783,-73.97999,40.78085,12.8,19,10.54777,18.9,75,16,0,0,1.264
NA,1,-73.98367,40.75491,-73.94618,40.78051,15.3,15,11.0171,9.4,74,16,0,0,1.167
NA,3,-73.99571,40.72099,-74.00644,40.7394,12.31,2,8.076663,5,55,16,0,0,1.284
NA,2,-73.95312,40.77866,-73.96207,40.76862,7.88,19,12.35644,2.8,48,16,0,0,1.284
NA,1,-73.98091,40.78201,-73.92789,40.69764,33.3,5,20.87256,10,54,16,0,0,1.264
NA,2,-73.98098,40.75504,-73.98383,40.76372,6.8,12,11.86813,4.4,51,16,0,0,1.284
NA,1,-73.98416,40.76193,-73.97739,40.75701,7.3,11,5.049351,26.1,34,12,0,0,1.167
NA,1,-73.9733,40.74785,-73.99115,40.75576,11.76,13,5.497297,14.4,49,16,0,0,1.297
NA,5,-73.97855,40.74674,-73.98746,40.72539,11.3,20,9.786408,8.9,39,16,0,0,1.297
NA,1,-73.98396,40.7617,-73.99324,40.75755,5.8,5,13.62162,18.9,75,16,0,0,1.297
NA,1,-73.78957,40.64706,-73.97417,40.75663,70,16,21.50414,25.6,46,16,0,0,1.264
NA,2,-73.97204,40.76288,-73.95806,40.78328,12.25,14,9.218182,25.6,76,12,0,0,1.133
NA,1,-73.97013,40.78426,-73.97522,40.76096,11.3,19,12.34635,8,93,4,0,0,1.167
NA,1,-73.97848,40.74835,-73.96856,40.76478,9.8,23,11.33588,20,56,14,0,0,1.155
NA,2,-73.96005,40.81347,-73.98559,40.77546,18.95,21,11.16,21.1,53,14,0,0,1.155
NA,1,-73.98217,40.77465,-73.95688,40.77476,13.8,18,10.26148,7.2,60,16,0,0,1.297
NA,1,-73.96122,40.76883,-73.95818,40.76537,5.8,13,5.555556,8.3,83,16,0,0,1.167
NA,1,-73.98008,40.74327,-73.98289,40.7229,11.15,11,15.61822,13.9,49,16,0,0,1.284
NA,2,-73.99312,40.72773,-73.99118,40.75204,14.05,10,7.914894,9,82,8,0,1,1.264
NA,1,-73.91452,40.74614,-73.9287,40.74519,5.3,9,16.875,25,71,12,0,0,1.155
NA,1,-73.97372,40.77942,-73.97318,40.76424,10.8,17,11.29707,25.6,45,16,0,0,1.264
NA,2,-73.99824,40.73532,-73.97741,40.75049,13.56,9,7.906542,8.3,86,8,0,1,1.264
NA,1,-73.96947,40.76603,-73.96053,40.77907,6.3,8,16.70886,22.8,76,12,0,0,1.155
NA,1,-74.00516,40.73715,-73.97394,40.76385,14.3,7,11.9337,9.4,61,16,0,0,1.264
NA,1,-73.94659,40.77227,-73.96786,40.77134,11.8,14,5.784355,26.7,35,12,0,0,1.155
NA,1,-73.98283,40.76192,-73.97747,40.77276,7.3,20,10.92486,7.8,66,16,0,0,1.297
NA,2,-73.9963,40.74355,-73.97211,40.7654,15.3,21,7.194245,8.3,41,16,0,0,1.297
NA,1,-73.98585,40.72312,-73.98996,40.73381,7.87,11,11.96013,8.9,86,9,0,1,1.264
NA,1,-73.97865,40.78237,-73.96464,40.75585,19.56,16,11.69686,11.7,48,8,0,1,1.297
NA,1,-73.9784,40.74591,-74.00692,40.72761,13.8,15,12.24181,23.9,53,16,0,0,1.264
NA,1,-73.95293,40.772,-73.96272,40.76655,6.3,6,16.17978,10,61,16,0,0,1.264
NA,3,-73.97919,40.76179,-73.78985,40.64692,52.8,13,29.65007,9.4,29,16,0,0,1.297
NA,1,-73.99412,40.75121,-73.9735,40.75291,16,18,5.161887,10.6,41,16,0,0,1.297
NA,1,-73.9911,40.75063,-73.98132,40.77927,13.55,16,12.01602,7.2,49,16,0,0,1.297
NA,2,-73.9948,40.75064,-73.97057,40.75652,10.3,3,11.63452,5,55,16,0,0,1.284
NA,1,-73.97452,40.76126,-73.97925,40.75225,7.8,20,6.233766,21.7,90,6,0,0,1.133
NA,1,-74.01692,40.70595,-74.00271,40.72496,12.3,0,13.03937,23.3,62,16,0,0,1.155
NA,5,-73.98233,40.76826,-73.78338,40.64381,66,12,24.35928,8.3,86,8,0,1,1.264
NA,1,-74.01064,40.71758,-73.9839,40.75475,17.75,7,11.08758,22.8,76,12,0,0,1.155
NA,6,-73.97829,40.77819,-73.87936,40.88142,42.36,7,28.33676,21.1,87,11,0,0,1.133
NA,2,-73.98622,40.7266,-73.95509,40.76942,15.35,20,22.08178,2.8,48,16,0,0,1.284
NA,4,-73.97131,40.76247,-74.00397,40.72107,15.3,3,15.29277,7.8,47,16,0,0,1.297
NA,3,-74.0089,40.71356,-73.98754,40.74984,13.3,17,13.96364,3.3,48,16,0,0,1.284
NA,1,-73.9598,40.782,-73.96713,40.76358,14.69,11,6.663657,8.9,83,16,0,0,1.264
NA,1,-73.98597,40.75746,-73.95988,40.76639,14.8,16,8.692082,23.9,84,11,0,0,1.133
NA,1,-73.9545,40.77402,-73.96805,40.76253,8.15,6,16.61538,17.8,75,16,0,0,1.297
NA,1,-73.95427,40.73016,-73.99215,40.67797,30.94,3,32.5,5,55,16,0,0,1.284
NA,1,-74.00103,40.73163,-73.99728,40.73743,4.8,7,10.34483,22.8,44,14,0,0,1.167
NA,2,-73.95745,40.76435,-73.96825,40.76516,7.8,10,4.623853,25,71,12,0,0,1.155
NA,1,-73.95088,40.77915,-73.99224,40.74283,18.3,17,16.10616,11.1,43,16,0,0,1.297
NA,5,-73.99477,40.73897,-74.0048,40.73023,8.19,23,16.6789,1.7,46,16,0,0,1.284
NA,1,-73.99696,40.74737,-73.98046,40.77006,12.05,12,11.44876,8.3,86,11,0,1,1.264
NA,1,-73.96672,40.76061,-73.95277,40.77496,9.8,18,13.34726,21.7,59,12,0,1,1.264
NA,1,-73.98561,40.74415,-73.99904,40.72296,8.8,14,14.8884,3.9,49,16,0,0,1.284
NA,1,-73.99439,40.74531,-74.00756,40.74093,9.75,14,8.689655,25,76,12,0,0,1.133
NA,5,-73.98827,40.76425,-73.91822,40.87117,33.36,1,33.49437,7.8,47,16,0,0,1.297
NA,4,-73.94989,40.78435,-73.90609,40.77275,28.01,1,25.1436,7.8,47,16,0,0,1.297
NA,2,-74.00182,40.72268,-74.00904,40.71755,6.95,8,9.960474,23.9,73,12,0,0,1.155
NA,2,-73.95457,40.78073,-73.94627,40.78127,8.3,14,6.233766,8.9,83,16,0,0,1.167
NA,1,-73.97248,40.75368,-73.97361,40.76302,6.3,15,10.39711,8.9,39,16,0,0,1.297
NA,1,-73.98366,40.72163,-73.98849,40.73468,10.56,19,12.5062,10,43,16,0,0,1.297
NA,1,-73.98967,40.75274,-73.98444,40.74006,9.8,19,10.20536,23.9,46,12,0,0,1.155
NA,1,-73.94032,40.75095,-73.99001,40.73827,16.3,10,21.36323,12.8,51,16,0,0,1.284
NA,1,-73.94746,40.77929,-73.95412,40.76404,13.39,13,6.710204,8.9,83,16,0,0,1.167
NA,1,-73.99002,40.75691,-73.98304,40.75816,7.54,8,7.147059,17.8,75,16,0,0,1.297
NA,1,-73.95006,40.78053,-73.955,40.78012,13.8,14,10.29102,25,76,12,0,0,1.133
NA,1,-73.96778,40.79268,-73.91994,40.86802,22.8,0,31.16688,5.6,51,16,0,0,1.284
NA,1,-73.95329,40.76767,-73.96262,40.76567,7.3,11,5.701357,26.1,34,12,0,0,1.167
NA,1,-74.00251,40.75007,-73.95811,40.77883,20.16,1,14.28739,22.2,78,11,0,0,1.167
NA,2,-73.97685,40.73905,-73.98693,40.7394,9.96,18,7.742794,21.7,59,12,0,1,1.264
NA,1,-73.97353,40.79316,-73.96261,40.76984,18.75,8,6.364922,8.9,77,9,0,1,1.264
NA,1,-73.98645,40.76191,-74.0097,40.73954,16.55,16,9.585799,11.1,47,16,0,0,1.297
NA,1,-73.9554,40.7854,-73.95702,40.77504,6.8,17,12.49682,3.3,48,16,0,0,1.284
NA,1,-73.96418,40.77377,-73.97751,40.76102,7.8,15,9.473684,25.6,46,16,0,0,1.264
NA,5,-73.98903,40.76026,-73.95229,40.7812,12.3,4,18.14587,5.6,55,16,0,0,1.297
NA,1,-74.01393,40.71277,-73.96785,40.76258,24.8,18,22.33251,8.9,93,3,0,0,1.167
NA,2,-73.97623,40.7557,-73.97115,40.76149,5.76,6,14.29412,21.1,87,14,0,0,1.133
NA,1,-73.95572,40.77948,-73.9555,40.76603,6.8,5,25.85635,5,51,16,0,0,1.297
NA,1,-73.99012,40.71941,-73.98502,40.72748,6.96,22,12.7619,21,49,16,0,0,1.264
NA,1,-73.96822,40.79658,-73.97125,40.79021,6.3,13,7.433628,26.7,35,12,0,0,1.155
NA,1,-73.98729,40.75599,-73.97812,40.76513,8.8,23,6.437086,7.8,47,16,0,0,1.297
NA,2,-73.97551,40.78696,-73.94227,40.82324,13.3,22,17.73607,1.7,52,16,0,0,1.284
NA,4,-73.96777,40.76556,-73.96006,40.76621,5.8,22,10.23697,1.7,54,16,0,0,1.284
NA,2,-73.98271,40.78228,-73.9896,40.77475,5.8,11,10.37555,4.4,51,16,0,0,1.284
NA,1,-73.95217,40.77835,-73.95164,40.77215,5.76,17,11.52809,7.2,56,16,0,0,1.297
NA,1,-73.99686,40.74443,-74.00079,40.74614,4.8,14,9.424084,3.9,49,16,0,0,1.284
NA,1,-73.95437,40.82125,-73.94418,40.80727,8.8,8,8.764045,23.9,40,14,0,0,1.167
NA,5,-74.00497,40.72306,-73.98751,40.72436,9.3,14,7.267081,25.6,76,12,0,0,1.133
NA,1,-73.97316,40.79021,-73.99505,40.7464,17.76,23,14.52701,20,56,14,0,0,1.155
NA,1,-73.98949,40.71407,-73.97929,40.71922,12.36,19,12.45283,23.9,46,12,0,0,1.155
NA,1,-73.97347,40.75465,-73.98112,40.74463,8.8,19,10.97398,8.3,93,3,0,0,1.167
NA,2,-73.99783,40.72546,-73.96301,40.71196,17.76,18,10.38013,22.2,91,6,0,0,1.133
NA,3,-73.98753,40.72884,-73.99288,40.69308,17.16,1,16.03239,10,61,16,0,0,1.264
NA,2,-73.99861,40.71974,-73.99454,40.74056,10.8,8,10.16611,8.9,77,9,0,1,1.264
NA,4,-73.97815,40.7344,-73.97713,40.75759,10.3,11,14.11765,4.4,53,16,0,0,1.284
NA,1,-73.95054,40.77998,-73.97919,40.75032,12.8,14,12.09906,3.9,49,16,0,0,1.284
NA,5,-73.97883,40.74121,-73.98024,40.75133,11.76,8,5.889047,9.4,61,16,0,0,1.264
NA,1,-73.98201,40.75812,-73.96691,40.7608,6.3,7,13.99293,17.8,75,16,0,0,1.297
NA,1,-74.004,40.74752,-73.99182,40.74667,8.76,15,6.403471,9.4,74,16,0,0,1.167
NA,1,-73.97307,40.78672,-73.9479,40.83454,15.8,0,26.86201,6.7,47,16,0,0,1.297
NA,1,-73.98031,40.77533,-73.92581,40.75896,19.3,1,13.06122,22.2,78,11,0,0,1.167
NA,2,-73.984,40.75512,-73.98211,40.74331,8.3,20,10.44643,8.9,39,16,0,0,1.297
NA,1,-73.93656,40.81133,-73.94784,40.81207,6.8,13,8.689655,8.9,83,16,0,0,1.167
NA,2,-73.97228,40.64114,-73.96033,40.61457,9.8,1,17.14286,5,53,16,0,0,1.284
NA,2,-73.98611,40.75692,-73.97705,40.75111,5.8,23,9.113924,21,49,16,0,0,1.264
NA,5,-73.87447,40.77408,-73.97546,40.75235,44.21,14,26.61864,8.9,80,16,0,0,1.167
NA,1,-73.97095,40.79337,-73.9697,40.80008,4.8,11,19.81651,25,71,12,0,0,1.155
NA,1,-73.94569,40.77367,-73.98502,40.75629,15,13,14.23574,15,48,16,0,0,1.297
NA,2,-73.97042,40.7646,-73.95764,40.78198,7.82,14,19.14607,4.4,51,16,0,0,1.284
NA,1,-73.98106,40.75346,-73.99038,40.74525,7.3,15,10.62295,23.9,84,6,0,1,1.133
NA,2,-73.95529,40.80469,-73.93469,40.80235,12.09,20,9.656934,10,43,16,0,0,1.297
NA,2,-73.99194,40.75566,-73.97046,40.75986,11.3,12,10.16129,9.4,29,16,0,0,1.297
NA,5,-73.98333,40.73902,-73.9771,40.74722,7.54,3,16.25143,5,55,16,0,0,1.284
NA,6,-74.00058,40.73711,-73.99046,40.7332,5.3,10,8.628099,22.2,61,16,0,0,1.297
NA,1,-73.99782,40.73603,-73.95412,40.76623,18.3,9,11.77674,25,36,14,0,0,1.167
NA,1,-73.97996,40.73478,-73.98818,40.73622,7.54,0,10.54054,5.6,51,16,0,0,1.284
NA,2,-73.98074,40.76768,-73.98079,40.78083,10.56,18,10.06993,25.6,43,12,0,0,1.155
NA,5,-74.00376,40.70789,-73.99222,40.72113,9.8,12,8.291747,26.7,35,12,0,0,1.167
NA,1,-73.99133,40.74993,-73.99873,40.71714,15.95,17,10.49676,11.1,43,16,0,0,1.297
NA,1,-73.97823,40.74574,-73.96705,40.76495,10.3,9,7.944828,25,71,12,0,0,1.155
NA,1,-73.97203,40.76102,-73.98394,40.7459,7.8,15,11.35922,8.9,80,16,0,0,1.167
NA,2,-73.96011,40.77329,-74.00755,40.74097,22.3,22,10.42505,18.9,93,14,0,0,1.133
NA,1,-73.98679,40.75437,-73.95995,40.77641,16.3,15,8.682746,27.2,31,12,0,0,1.155
NA,1,-73.97987,40.77576,-73.97717,40.75827,12,14,6.976744,8.9,83,16,0,0,1.167
NA,2,-74.0132,40.70566,-74.00108,40.76275,18.3,10,14.92931,25,71,12,0,0,1.155
NA,1,-73.95621,40.77557,-73.96384,40.77414,7.5,7,9.72973,3.9,60,16,0,0,1.284
NA,1,-73.98103,40.76916,-73.9701,40.76798,8.3,12,6.545455,25,74,12,0,0,1.155
NA,2,-73.98122,40.76918,-73.97836,40.75864,11.16,17,8.731343,23.3,87,11,0,0,1.133
NA,1,-73.99494,40.7445,-73.97791,40.75508,9.3,6,12.18962,17.8,75,16,0,0,1.297
NA,5,-73.97158,40.76368,-73.95369,40.77077,9.36,19,13.83871,2.8,48,16,0,0,1.284
NA,1,-73.95685,40.7832,-73.94696,40.78193,6.8,8,6.78392,23.9,73,12,0,0,1.155
NA,1,-73.94684,40.77673,-73.95576,40.78497,7.56,11,13.91822,4.4,51,16,0,0,1.284
NA,1,-73.97691,40.76436,-73.97598,40.78135,15.38,18,8.126214,22.2,91,6,0,0,1.133
NA,1,-73.87119,40.7739,-73.96,40.76205,40.61,8,20.41924,8.9,77,9,0,1,1.264
NA,1,-73.98248,40.75592,-73.78858,40.64744,58.34,12,26.92477,22.2,61,16,0,0,1.297
NA,1,-73.97403,40.74737,-73.98106,40.73739,5.3,17,14,3.3,48,16,0,0,1.284
NA,1,-73.99361,40.7518,-73.98595,40.76264,5.8,6,16.05882,3.9,60,16,0,0,1.284
NA,2,-73.99644,40.72567,-74.00225,40.73451,9.8,21,9.477707,1.7,54,16,0,0,1.284
NA,1,-73.98157,40.7408,-73.99184,40.74897,10.14,9,7.139875,23.9,73,12,0,0,1.155
NA,1,-73.98384,40.77543,-73.95277,40.8027,12.95,9,20.83832,3.9,45,16,0,0,1.297
NA,1,-74.009,40.71345,-73.9828,40.75633,14.8,22,12.55385,8.3,41,16,0,0,1.297
NA,1,-73.97744,40.75194,-73.98772,40.75219,5.8,12,12.89083,4.4,51,16,0,0,1.284
NA,3,-73.96542,40.8061,-73.97303,40.79544,9.75,18,8.181818,8.9,89,6,0,0,1.167
NA,3,-73.9847,40.73657,-73.97572,40.75134,7.8,14,15.48252,23.9,53,16,0,0,1.264
NA,3,-73.97533,40.75543,-73.97586,40.76364,8.15,14,6.222222,27.8,33,12,0,0,1.155
NA,1,-74.00301,40.76037,-73.96581,40.79527,14.8,20,21.17647,8.9,68,16,0,0,1.297
NA,2,-73.98597,40.73486,-73.99084,40.71725,10.3,22,8.064,18.9,93,14,0,0,1.133
NA,2,-73.98704,40.76128,-73.98207,40.77455,8.3,15,14.3166,3.9,46,16,0,0,1.284
NA,2,-73.99617,40.75359,-73.99873,40.71986,19.3,13,7.662557,26.7,35,12,0,0,1.155
NA,4,-73.98396,40.75478,-74.01421,40.70965,21.3,0,18.28916,10,50,16,0,0,1.264
NA,1,-73.98525,40.76334,-73.97498,40.7868,11.75,15,14.14538,9.4,74,16,0,0,1.167
NA,1,-73.97528,40.78774,-73.97231,40.78642,-3.8,13,11.28358,8.3,86,11,0,1,1.167
NA,1,-74.00001,40.72713,-74.01381,40.71482,10.8,8,12.4406,17.8,75,16,0,0,1.297
NA,5,-74.00352,40.73239,-73.9939,40.74611,8.8,22,12.44639,20.6,63,16,0,0,1.264
NA,1,-73.95554,40.77968,-73.95889,40.77811,5.38,17,9.333333,7.2,56,16,0,0,1.297
NA,1,-73.77678,40.64513,-73.93581,40.8119,58.34,23,44.77808,16.7,50,16,0,0,1.264
NA,1,-73.9257,40.76222,-73.91043,40.77602,12.25,2,11.1883,5,55,16,0,0,1.284
NA,2,-74.00217,40.75063,-73.99448,40.75249,6.96,19,15.65217,21.7,59,12,0,1,1.264
NA,1,-73.99198,40.71961,-73.98904,40.7291,8.75,3,9.113924,8.3,46,16,0,0,1.297
NA,1,-74.01044,40.70935,-73.95376,40.77102,26.15,21,27.5,7.2,90,9,0,0,1.167
NA,2,-73.99393,40.74634,-73.95589,40.76396,16.3,9,9.481481,17.8,75,16,0,0,1.297
NA,2,-73.96114,40.7571,-73.96466,40.75371,5.8,15,12.30769,3.9,46,16,0,0,1.284
NA,1,-74.00774,40.74063,-73.9932,40.72427,13.6,21,8.908629,20.6,63,16,0,0,1.264
NA,5,-73.97438,40.75598,-73.98866,40.73478,12.09,21,15.96145,20.6,63,16,0,0,1.264
NA,1,-73.99818,40.73549,-73.97559,40.75495,13.3,7,9.259259,22.8,76,12,0,0,1.155
NA,1,-73.96959,40.79781,-73.99364,40.71372,32.15,10,18.12245,4.4,53,16,0,0,1.284
NA,1,-73.98567,40.74717,-73.99495,40.74387,6.62,6,18.48649,21.1,87,14,0,0,1.133
NA,1,-73.97768,40.75773,-73.96609,40.76164,8.8,18,6.185567,10.6,41,16,0,0,1.297
NA,2,-73.97745,40.77949,-73.96889,40.78842,8.8,4,21.07317,5,55,16,0,0,1.284
NA,2,-73.95504,40.76504,-73.99129,40.75568,14.3,23,13.92453,7.2,90,14,0,0,1.167
NA,1,-73.94496,40.83424,-73.9454,40.83492,4.3,0,30.96774,21.7,90,4,0,1,1.133
NA,6,-73.99356,40.74983,-74.01347,40.70922,19.3,22,10.59436,20.6,63,16,0,0,1.264
NA,1,-73.95459,40.77811,-73.97637,40.78844,8.3,8,10.76786,3.9,49,16,0,0,1.297
NA,1,-73.95421,40.7641,-73.95589,40.76709,5.3,4,7.012987,19.4,73,16,0,0,1.297
NA,1,-73.98183,40.76486,-73.97995,40.7759,7.8,9,8.136461,8.9,77,9,0,1,1.264
NA,2,-73.98515,40.76103,-74.00412,40.74251,11.15,21,17.95511,1.7,54,16,0,0,1.284
NA,2,-73.98218,40.77123,-73.97563,40.79536,12.55,15,11.36298,8.3,41,16,0,0,1.297
NA,2,-73.93237,40.85715,-73.93379,40.85089,5.3,8,6.760563,22.8,76,12,0,0,1.155
NA,1,-73.965,40.76413,-73.93985,40.79466,12.95,7,17.45063,22.8,76,12,0,0,1.155
NA,1,-74.0043,40.75202,-73.99922,40.74473,7.8,3,10.37037,7.8,47,16,0,0,1.297
NA,1,-73.99444,40.7353,-74.00671,40.73305,5.3,8,9.391304,8.9,77,9,0,1,1.264
NA,1,-74.01485,40.71366,-73.99821,40.75693,18.8,21,21.42857,21.7,51,14,0,0,1.155
NA,2,-73.93845,40.85078,-73.96918,40.79351,17.8,0,27,5.6,51,16,0,0,1.284
NA,1,-74.00767,40.74095,-73.97999,40.74303,12.8,1,11.475,8.9,44,16,0,0,1.297
NA,1,-73.97392,40.76402,-73.96156,40.77702,10.56,17,10.60789,25.6,45,16,0,0,1.264
NA,1,-73.7916,40.66084,-73.98352,40.77853,70.01,19,27.04776,22.2,91,6,0,0,1.133
NA,2,-73.94215,40.71455,-73.92603,40.70223,10.75,2,12.97297,5,53,16,0,0,1.284
NA,2,-73.97486,40.75571,-73.99048,40.7372,8.8,14,11.17714,23.9,53,16,0,0,1.264
NA,1,-73.98325,40.73912,-73.9957,40.72528,9.75,18,11.33172,3.3,48,16,0,0,1.284
NA,1,-73.94646,40.7724,-73.97971,40.77098,15.95,7,10.85847,17.8,75,16,0,0,1.297
NA,1,-73.94891,40.78196,-73.96083,40.78094,6.3,0,12.41379,21.7,93,8,0,1,1.133
NA,1,-73.99165,40.74971,-73.97593,40.78657,18.5,18,11.27378,11.1,43,16,0,0,1.297
NA,3,-73.80505,40.65073,-73.99612,40.7236,63.36,9,18.32994,17.8,75,16,0,0,1.297
NA,1,-73.9946,40.75022,-73.97825,40.74835,12.36,13,5.527919,26.7,35,12,0,0,1.155
NA,3,-73.95538,40.77675,-73.95614,40.77189,7.54,23,10.18537,7.8,47,16,0,0,1.297
NA,4,-73.98434,40.7575,-73.78911,40.64257,58.34,12,42.32432,4.4,51,16,0,0,1.284
NA,1,-73.88526,40.77302,-73.98601,40.74099,38.79,7,18.1118,17.8,75,16,0,0,1.297
NA,1,-73.97617,40.75128,-73.9619,40.76461,10.3,11,7.563981,8.3,86,4,0,1,1.264
NA,1,-73.99682,40.72562,-74.00523,40.73393,8.3,20,9.160305,21.1,93,9,0,0,1.133
NA,4,-73.97047,40.78842,-73.98052,40.78509,8.16,13,9.585799,8.3,83,16,0,0,1.167
NA,1,-73.77682,40.64537,-73.98628,40.68825,62.76,6,14.95354,21.1,87,11,0,0,1.133
NA,1,-73.95874,40.77597,-73.9564,40.74675,17.75,20,14.91369,18.9,75,16,0,0,1.264
NA,1,-73.98345,40.75709,-73.99112,40.755,6.36,11,8.77686,25,36,12,0,0,1.167
NA,1,-73.78233,40.64457,-74.00631,40.70958,63.36,22,33.8116,9.4,74,16,0,0,1.297
NA,1,-73.99054,40.75763,-73.96974,40.79726,14.3,20,24.78261,20.6,65,16,0,0,1.264
NA,1,-74.00304,40.75629,-73.98495,40.74532,11.16,9,8.9375,11.1,57,16,0,0,1.284
NA,1,-73.98758,40.73268,-73.98124,40.73794,5.8,21,10.74627,21.7,51,14,0,0,1.155
NA,1,-74.00196,40.74761,-74.00384,40.7377,6.3,10,10.65789,9,82,8,0,1,1.264
NA,1,-73.98239,40.75759,-73.96271,40.70945,21.3,0,20.07561,16.7,50,16,0,0,1.264
NA,1,-73.9855,40.75489,-73.97536,40.74538,7.8,11,8.85906,25,74,12,0,0,1.155
NA,1,-73.99168,40.74799,-73.99992,40.71413,13.8,3,12.14898,5,55,16,0,0,1.284
NA,6,-73.97375,40.77912,-73.96445,40.7747,9.3,10,7.52459,25,71,12,0,0,1.155
NA,1,-73.98711,40.69635,-74,40.71783,11.76,16,15.33913,11.7,48,8,0,1,1.297
NA,1,-73.9648,40.68285,-73.92788,40.67411,10.8,23,18.63093,6.7,47,16,0,0,1.297
NA,1,-74.00025,40.73771,-74.0049,40.73008,6.89,19,9.633803,10.6,41,16,0,0,1.297
NA,1,-73.94872,40.77386,-73.97494,40.74174,13.3,6,20.19802,21.1,87,14,0,0,1.133
NA,4,-74.00693,40.73506,-73.981,40.74724,15.36,8,8.670968,21.1,84,12,0,0,1.133
NA,1,-73.99538,40.73955,-73.9822,40.74335,7.3,13,15.17143,10.6,26,16,0,0,1.297
NA,1,-73.96766,40.76605,-73.97691,40.76237,6.8,14,6.631579,23.9,53,16,0,0,1.264
NA,5,-74.00025,40.72724,-74.00642,40.73876,10.56,19,9.162162,8.3,90,4,0,0,1.167
NA,1,-73.97594,40.75795,-73.97825,40.78655,17.6,15,7.936599,27.8,33,12,0,0,1.155
NA,1,-73.99114,40.75541,-73.99245,40.74871,7.3,19,8.168067,8.3,93,2,0,0,1.167
NA,1,-73.9623,40.77619,-73.95325,40.78359,7.82,11,8.807339,25,36,12,0,0,1.167
NA,1,-73.99664,40.76253,-73.99808,40.75735,4.8,10,11.16279,4.4,55,16,0,0,1.284
NA,1,-73.99394,40.76164,-73.97375,40.78727,10.55,21,23.11927,21.1,87,14,0,0,1.133
NA,1,-73.99591,40.7538,-73.99344,40.74789,9.8,17,3.171806,22.2,84,2,0,1,1.133
NA,1,-73.96204,40.76785,-73.95553,40.77675,6.09,10,11.13402,8.3,86,8,0,1,1.264
NA,5,-73.99151,40.74947,-74.00369,40.742,10.38,17,9.779859,23.3,87,11,0,0,1.133
NA,1,-73.97715,40.74958,-74.00507,40.71902,15.55,18,11.10428,21.1,93,0,1,1,1.133
NA,3,-73.97761,40.78404,-73.97066,40.74783,25.3,10,9.282427,25,36,14,0,0,1.167
NA,1,-73.9833,40.73867,-73.98352,40.72607,9,18,9.62212,21.7,93,6,0,0,1.133
NA,1,-73.9896,40.76275,-73.99539,40.74466,9.3,23,16.01105,21,49,16,0,0,1.264
NA,1,-73.96507,40.79121,-73.97916,40.78514,10.56,17,8.878924,22.2,84,2,0,1,1.133
NA,1,-73.99503,40.74073,-74.01654,40.71532,18.5,18,12.72085,25,45,16,0,0,1.264
NA,1,-73.97874,40.75877,-73.99653,40.76325,8.8,13,6.780822,25,76,12,0,0,1.133
NA,1,-73.97133,40.79548,-73.94946,40.77358,15.8,16,8.369231,26.7,40,12,0,0,1.155
NA,4,-73.96276,40.77533,-73.9664,40.76442,8.16,11,9.139896,22.2,61,16,0,0,1.297
NA,2,-73.9527,40.77641,-73.96931,40.75359,8.8,17,14.49558,3.3,48,16,0,0,1.284
NA,1,-73.78996,40.64673,-73.9977,40.72428,63.36,16,22.13135,7.2,49,16,0,0,1.297
NA,1,-73.98096,40.74782,-73.99551,40.7392,12.88,14,6.412955,23.9,53,16,0,0,1.264
NA,1,-73.97537,40.75553,-73.95997,40.76285,9.8,19,8.268551,21.7,90,6,0,0,1.133
NA,1,-73.95651,40.77971,-73.96027,40.77314,5.52,9,14.90625,17.8,75,16,0,0,1.297
NA,1,-73.99727,40.722,-73.9859,40.72288,9.95,2,5.86558,5,55,16,0,0,1.284
NA,1,-73.97514,40.75985,-73.96363,40.75863,6.3,9,7.477745,25,36,14,0,0,1.167
NA,1,-73.89912,40.74066,-73.90383,40.75738,8.3,16,17.59551,23.9,84,6,0,1,1.133
NA,2,-74.00003,40.72858,-73.9669,40.76087,15.8,0,14.44444,21.7,93,8,0,1,1.133
NA,1,-73.98079,40.75948,-73.97935,40.76113,5.16,22,11.80328,20.6,63,16,0,0,1.264
NA,1,-73.95318,40.7655,-73.96485,40.76965,7.55,13,7.179487,22.2,61,16,0,0,1.264
NA,1,-73.98152,40.76383,-73.87854,40.74513,23.8,4,18.36459,21.1,90,16,0,0,1.133
NA,1,-73.99675,40.72704,-74.00938,40.70988,14.3,1,10.97561,5,53,16,0,0,1.284
